word,definition
Hua,"Chief of the Hana district of Maui who ordered the death of his seer, Lua-hoʻomoe. Kōʻele nā ʻiwi o Hua ma i ka lā, dry are the bones of Hua and his company in the sun. (A.)"
hua,Testicles. (Oihk. 21:20.)
hua,"Round-ended bone; head of femur, entering the hip socket. See iwi hua."
hua,Term for a note in music; to read music.
hua,"Envy, jealousy; an envious disposition; quick to find fault."
Hua,"Thirteenth night. Anything that bears fruit is planted on this day, formerly a day of prayer. The moon is rounded like hua (egg)."
huaale,"Pill; medicine in the form of a little ball to be swallowed whole. Lit., seed to swallow."
hua hapa,Half note in music.
hua hāʻule,Illegitimate child.
huahekili,"Beach naupaka (Scaevola taccada). (NEAL 820.) See Plants: Uses, naupaka kahakai."
huahekili,Hailstones. See naupaka kahakai.
huahekili,"Hail, hailstone. Lit., fruit thunder or egg thunder. It generally thunders during mountain storms in Hawaiʻi, hence the belief that hail was produced by thunder."
huahekili uka,Small native naupaka (Scaevola kilaueae). A shrub found only on Mauna Loa and most commonly around Kīlauea Volcano. Formerly used to dye kapa. Also called papaʻa hekili. (NEAL 819.)
hua hōʻailona,Abbreviation.
huahualau,An endeavor to ensnare someone by questioning; to try to deceive; to question captiously.
huaʻi,"To open the oven. Also called huaʻai. Also an egg for eating; grain, as fruit for food."
huʻa kapu,"Kapu enclosure; hula area with kapu borders. (PE.) Rich property around the chiefs, kapu to common people. (A.)"
hua leo hui,Consonant.
hua leo kāhi,"Vowel, a letter representing a sound. There are five vowels in the Hawaiian language a, e, i, o, u."
hūʻali,"Bright, clean, as polished metal; pure whiteness."
huali,To commence a kapu of a particular kind. No data. (A.)
hua liʻiliʻi,Grace note.
huʻalu,Slight viscous membrane that covers the eye.
hua mele,To read music.
huamoa,"Sweet potato, so called because in size and color the cooked tuber suggests the yellow of a henʻs egg. It is said to have the odor of an egg when raw. An ancient variety. (HP 141.)"
huʻa moena,"Pile of mats. See kūmoena, pʻaʻahu."
hua ʻōkoa,Whole note in music.
hua palapala leo hui,Consonant. See hua leo hui.
hua palapala leo kāhi,Vowel. See hua leo kahi.
hua palapala nui,Capital letter.
hue,Gourd calabash for carrying water. Also called hue wai
hue,Type of hula dancing used to conclude a program.
Huʻehuʻe,Name of the water on Hualālaʻi where the last eruption occurred. Also name of a ranch.
huehue,Native climbing vine (Cocculus ferrandianus) that spreads like a thrifty vine. Flexible stems were used for twine and for funnel-mouth fish traps. (NEAL 354.)
huehue,Native climbing vine (Cocculus ferrandianus). (NEAL 354.) See Plants: Uses.
huʻelepo,Small graduation exercises for hula students held at noon outside in the dust (lepo). (PE.)
huelopoki,Whaleboat.
huene,Asthmatic breathing; wheezy.
hūʻeu,"Bold, fearless man; one who excites to action, good or bad. (A.) Witty, humorous, fun loving. (PE.)"
hūʻeu,"Bold man, fearless and energetic when in action, good or bad. (A.) Witty, funny, amusing, mischievous. (PE.)"
hue wai,Gourd calabash for water.
hūhā,"A large, weak, indolent, and lazy person, man, woman, or child. (A.)"
huhu,Perhaps the uhu. No data.
huhū,"Faultfinding, with its angry undertones (huhū), finds fitting designation in the word ʻōhumu."
huhu,Any of the insects that bores into wood or eats cloth.
huhū,"Angry, indignant."
huhuhu,"Insect eaten, as wood."
huhuhue,To steal often; to filch secretly many times.
hui,Flippers of the sea turtle.
hui,Small supporting sticks or rods both between and parallel with the posts and rafters in a thatched house frame.
huʻi,Inflammatory pain of the muscles; ache in any physical organ.
hui,Prayer in the morning following the ʻanāʻanā.
huʻihuʻi,"Cold, chilly air of the morning, as from the mountain."
hui kāhi,Short malo; girded in malo or pāʻū fastened with a single hitch.
huikau,"Confused, mixed-up, without order."
huina,Right angle; corner where two roads meet; corner of a house.
huinahā,Quadrilateral or four-sided figure.
huinahā hiō,"Four-sided figure, with equal sides but oblique angles; rhomboid."
huinahā hiō lōʻihi,Oblique parallelogram.
huinahā kaulike,Square.
huinahā like ʻole,Figure with four unequal sides.
huinahā loa,Rectangle.
huinahā lua like,Four-sided figure two of which are parallel.
huinakolu,Triangle.
huinakolu ʻēlua ʻaoʻao like,Isosceles triangle.
huinakolu like,Equilateral triangle.
huinakolu peleleu,Obtuse triangle.
huina kūpono,Right triangle.
huinalima,Pentagon.
huina ʻoi,Acute angle.
huinaono,Hexagon.
huina peleleu,Obtuse angle.
huinawalu,Octagon.
hui o Papa,"Chorus of Papa, a prayer for the purification of women, uttered early in the morning at a temple reserved for them, the house of Papa."
huipa,Whip.
huipa,"A hard, black stone used in making the maika, a flat, round sliding stone; an ancient Hawaiian game suggestive of bowling; the game of maika."
huka,Hook.
hūkaʻa,"General name for pitch, resin, or gum from a tree; any resinous substance."
hukihuki,Tug-of-war. See pāʻumeʻume.
hukīki,Perhaps the ūkīkīkī.
hukilau,"Gourd calabash for storing clothing, kapa, food."
hula,Hula dancer; general word for dances; expression of joy
hula,"Swelling under arm or thigh; to palpitate, as the heart; to throb, as an artery."
hula,Polynesian drill. No data. (CMH.)
hulaʻana,To swim past a cliff that projects into the ocean obstructing passage along the beach.
hū lāʻau,Gum of the breadfruit; pitch or resin.
hula helo,"In this hula step the dancer leans over on one side, supporting himself with one hand, and with the opposite foot and arm making a sawing motion. (PE.)"
hula honu,Hula where the dancer imitates the motions of a turtle.
hulahula,Ballroom dancing; play in which many dance and sing and a few drum and sing.
hulahula,"Involuntary twitching of the eyelid, taken by some as a prediction of rain or personal unhappiness."
hulahula,"Name of a favorable prayer, similar to the ʻaha used at a luakini ceremony."
hula kiʻi,Dance where the dancers imitate images; dance using marionettes.
hula kuahu,Formal hula as part of a ceremonial or before the altar. Kuahu is the altar in the hālau hula.
hula manō,Sitting dance carrying out the actions of a shark.
hula noho,Sitting hula.
hula pahu,Hula to a drum beat.
hula papa hehi,Treadle board hula that originated in Niʻihau.
hulehulei,"To go up and down, as children on a seesaw."
huleʻia,"A soft, porous stone. See ʻana."
huli,"To turn; to curl over, as a wave; to change, as oneʻs opinion; to turn, as pages of a book."
hulilau,Large calabash for carrying clothes in a canoe; a recepta- cle for such.
hūlili,Kind of kapa. (PE.)
hulilī,"To shiver, as with wet and cold."
hūlili,"The rolling up of the surf before it breaks; fluttering, quivering motion of a wave. (A.)"
hūlili,"Garrison; fort or strong place; ladder, plank, or bridge used to cross a defile."
hulipahu,"Second mate of a vessel. Lit., binnacle turner. (PE.)"
hulu,Feather or quill.
hulu,"Hawaiian hackle, made of pig bristles lashed crosswise to the long axis of the shank making the lure ride on its back with the point up when trolling."
hulu,"Human body hair. Lauoho, hair of the human head. Lit., leaf head."
hului,"To draw together a bag fish net when full of fish. Also called huli, papa bului."
hulu kuʻemaka,Eyebrows.
hulu-manu,Court favorites of the king.
hulu manu,Highly valued bird feathers used for royal dress.
hulu manu,"Green seaweed (Caulerpa spp.) with roots. Also called hulu moa, līmoa."
hulu puaʻa,"Small, matted seaweed (Spyridia spinella). Its branches are covered with short bristles. Eaten mostly in South Hawaiʻi."
hume,"To bind around the loins, as a malo."
hume,"To bind around the loins, as a malo; to gird on, as a sash. Ina hume ke kanaka i ko ke aliʻi malo e make no ia, should one bind on a chiefʻs malo the penalty would be death."
humu,"Short for paehumu, a kapu enclosure, a confinement area."
humu,Kapu around a chiefʻs house or heiau.
humu,"Head of a mat; starting place to interweave strips or reeds of sedges, grasses, etc., to form a firm edge; to start plaiting a mat."
Humu,"Altair, a star of the first magnitude in Aquila, a southern constellation in the Milky Way; the Eagle."
humuhumu,"The triggerfish (family Balistidae), with many species. See ʻuī,ʻuī, ʻuwīʻuwī."
humuhumu,"Dark spot on the body, mole; birthmark believed caused by the pregnant mother eating the humuhumu fish. (PE.)"
humuhumu hiʻu kole,"Pinktail triggerfish or durgon (Melichthys vidua). Lives outside the reef, reaching a length of 15 inches. Lit., red-tailed humuhumu."
humuhumu uli,"Pinktail triggerfish or durgon (Melichthys vidua). Lives outside the reef, reaching a length of 15 inches. Lit., red-tailed humuhumu."
humuniki,Pattern in pāwehe plaiting consisting of a continuous row of red lozenges; squares joined in the pattern. See kumu- miki.
humuʻula,"Red jasper, a very hard stone of which the koʻi (adze) was made."
huna,"Alga (Hypnea cervicornis). At one time a commonly eaten Hawaiian seaweed, especially when cooked. It has a fine quality of gelatin when boiled. See limu huna."
Huna,"Eleventh night, a day much liked by the farmers. The tide is low and the fishing good. Hoʻaō is the day of the night of Huna."
huna kai,Sanderling (Crocethia alba). Breeds deep in the Arctic and winters in Hawaiʻi. It follows closely after (huna kai) reced- ing waves on sandy beaches. When disturbed it squeaks as it rises.
huna kai,"White-flowered beach morning glory (Ipomea stolonifera). Distributed in tropical regions, it bears white flowers with yellow centers. (NEAL 705.)"
hunakānaʻi,Kapa with white and yellow dots. (PE.)
hūnākele,To bury a corpse secretly to guard against theft.
huna olonā,Waste and refuse of the small shrub Touchardia latifolia. (NEAL 319.) See Plants: Uses.
huna olonā,Waste and refuse of the shrub olonā (Touchardia latifolia) after its bark has been treated for its fiber. Formerly sought for fishnets and rope to make them more resistant to sea water. Huna has a biblical equivalent in the word “tow;” impoverished or ground to dust. (Isa. 1:31; NEAL 319.) See olonā.
hūnōna,Daughter-in-law.
huoi,"To overflow with anger; to be jealous, suspicious."
hupa,Hoop.
hupe,Mucus from the nose.
hupekole,Catarrh; running nose.
ʻi,"Interjection of scorn, used idiomatically."
iā,"A yard, used as a unit of measurement. See paʻaʻili ono, a cubic yard."
īʻa,Galaxy or Milky Way.
iaka,Yak.
iakala,Jackal.
ʻiako,Arched sticks connecting an outrigger to a canoe; boom. Usually made of hau wood.
iʻaloa,Mummy.
iʻaloa,To mummify. The visceral organs were removed from the body cavity and perhaps also the brain and other such soft spots. The remaining flesh was salted and bathed in herbal concoctions including ʻuhaloa. The body thus treated was taken to a very dry place. The flesh mumified. (KILO.)
ʻiamo,To leap into water and not make a splash. Also called lele kawa.
ʻiao,"Bird somewhat like the moho. (A.) Possibly the spotted Hawaiian rail (Pennula sandwichensis), a wingless bird that “crows” or burrs on the ground. Now extinct. See moho."
ʻiao,Silversides (Atheninomorus insularum). A small schooling fish second only to the nehu as aku or tuna bait. It has a broad silver stripe along the sides from which it gets its name and is phosphorescent. It grows to 4 inches.
Iāʻō,Ornate wrasse (Halichoeres ornatissimus). A multicolored reef fish that matures at about 7 inches.
ʻie,Forest air plant (Freycinetia arborea) with aerial roots. Used in making cordage. (RA.)
ʻieʻie,"Native Hawaiian vine (Freycinetia arborea) growing between the 1,000 and 2,000 foot levels. Its brittle, woody stems are about an inch in diameter. The long aerial roots formerly had many uses: providing material for the famous Hawaiian twined baskets; close fitting coverings around gourds, calabashes, and bottles; fish and shrimp traps; feathered images and helmets. Lāʻīe (shortened form for lau iʻe), the Oahu town, means “leaf of the ʻieʻie.” (NEAL 54.)"
ʻieʻie,"Native climbing liana (Freycinetia arborea), a native of Hawaiʻi growing in woods between the 1,000 and 2,000 foot levels. It not only climbs to tree tops but forms a luxuriant, impenetrable cover on the ground. (NEAL 54.) See Plants: Uses."
iʻe kuku,Square carpet beater with incised designs.
ʻiele,"Chief, king."
ʻiēwe,Placenta; navel string.
ʻihaʻiha,Discomfort in restraining oneself from a call to nature.
ʻihaʻiha,Anxiety of someone needing to answer a call to nature but restrained by the presence of another.
ihe,"Spear, javelin. Ihe paheʻe a me na ihe ʻō, the hand staves and the spears."
ihe paheʻe,"Spear sliding. Players slid five-foot long spears (ihe) between two stakes as evidence of their skill, or they showed their strength by sliding the ihe a long distance on a closely clipped field. Closely related to moa paheʻe."
ihe paheʻe,Short spear; sliding spear.
ʻihi,Yellow wood sorrell (Oxalis corniculata). The leaves and bulbous roots of the ʻihi and ʻihi maka ʻula supply a cathartic.
ihi,"Feeling of respect or reverence for someone or something held sacred or majestic. In earlier days, this feeling applied to high chiefs. (Hal. 72:19.)"
ʻihi,"Yellow wood sorrel (Oxalis corniculata). Wood sorrels are all oxalis. This one is a creeping perennial herb. Flowers have a pleasant, sour taste due to oxalic acid. (NEAL 473.) See Plants: Uses."
ʻihi,"Mountain plant. The root is slightly cathartic. (A.) Yellow wood sorrel (Oxalis corniculata), a weedy oxalis, a creeping perennial herb. It has a sour taste due to the presence of oxalic acid. This plant, and a form with red stems and leaves and orange flowers, ʻihi-maka-ʻula or ʻihi-makole, is used medicinally by Hawaiians. (NEAL 473.)"
