word,definition
Paʻakō,"Coastal area, Mākena, Maui. Where Miller of Miller's Hill made his home. Lit., dry lowland plain."
Pāhoehoe,"1. Beach park, dive site, North Kona, Hawaiʻi. Tiny pocket of calcareous sand and coral rubble on a rocky shore. A<br>low seawall lines the seaward edge of the park. The former village of Pāhoehoe was located near the park. The dive site is off the beach. 2. Lava flow, Pāhoehoe, Hawaiʻi. One of three lava flows from an eruption in the southwest rift zone of Mauna Kea that began on June 1, 1950. Each of the flows reached the ocean, creating small pockets of black sand on a coast of sea cliffs. Boaters use the flows as landmarks. Also known as Second Flow. Lit., smooth lava."
Pahulu,"Heiau, Kualoa, Oʻahu. Shrine formerly onshore but now in the ocean due to shore erosion and consisting of a cluster of stones at the edge of the beach. Near the old sugar mill and visible at low tide. Name of the god of nightmares.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Pāʻia,"Bay, beach park, surf site, Pāʻia, Maui. Calcareous sand beach with dunes in the backshore that was a former rubbish dump. The site was cleared and converted into a park in 1934 as a community service project of the Outdoor Circle. The surf site is offshore the beach park and the bodysurf site is a shorebreak. Lit., noisy."
Paiāhaʻa,"Bay, surf site, Paiāhaʻa, Hawaiʻi. Small green sand, pebble beach at the head of a small bay west of Kaʻaluʻalu. The surf site is off the beach. Lit., lift and sway [of waves]."
Pailolo,"Channel between Maui and Molokaʻi. Lit., lift and shift (a contraction or pai and oloolo)."
Pāipu,"Beach, Mākena, Maui. South end of Poʻolenalena Beach. Also known as Chang's Beach. Lit., calabash."
Pākala,"1. Beach, landing, surf site, Pākala, Kauaʻi. Narrow calcareous sand beach fronting the village of Pākala in Makaweli, where many Niʻihau residents live while they are on Kauaʻi. The surf site is on the west end of the wide, shallow fringing reef off the beach and is also known as Infinities. A public right-of-way to the beach is next to the Aʻakukui Stream Bridge on Kaumualiʻi Highway. The landing in the village accommodates the boat that takes Niʻihau residents to and from the island. 2. Beach, Olowalu, Maui. Narrow calcareous sand and cobble beach on the east side of Hekili Point. Lit., the sun shines."
Pākanaka,"Fishpond, Kaunakakai, Molokaʻi. Lit., touched [by] commoners (it could be used by commoners)."
Pākoʻa,"Fishing site, Ukumehame, Maui. Also known as Ukumehame Beach Park. Lit., coral fence."
Palahemo,"Hole, Kahuku, Hawaiʻi. Deep hole inland of the sea cliffs at Ka Lae, or South Point, in which water rises and falls with the tide. Traditional stories say a layer of fresh water formerly floated on top of the salt water, providing a source of drinking water at the otherwise arid point. Eight cairns surround the top of the hole.<br><br>Literally, loose dab of excreta.<br><br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Pālama,"Beach, buoy, surf site, Kalāheo, Kauaʻi. Calcareous sand beach fronted by a rocky shelf on the east side of Nōmilu Cone. The cinder cone contains a natural salt water lake, Nōmilu<br>Fishpond, one of the most unusual fishponds in Hawaiʻi. The pond has been owned for many years by the Pālama family of Kauaʻi. They maintain the site as a family recreation area. Pālama Beach adjoining the fishpond is named for them. The surf site is at the point. The buoy is a navigational aid off Pālama Beach that marks Lanipūʻao Rock, a small, submerged rock islet. Lit., lama wood enclosure."
Palaoa,"Point Light, Palaoa, Lānaʻi.<br><br>Literally, whale.<br><br> Nā Lepili <br> Tags: Lānaʻi <br> Papa helu loli"
Palauʻea,"Beach, surf site, Palauʻea, Maui. Calcareous sand beach south of the Wailea resort complex that is located in the land division of Palauʻea. The surf site is a shorebreak that forms on the sandbar fronting the beach. In a historic ceremony at Palauʻea Beach on May 7, 1984, the U.S. Navy returned the island of Kahoʻolawe to the State of Hawaiʻi. With Kahoʻolawe visible across the channel, Governor John Waihee received the title transfer documents from Deputy Assistant Secretary of the Navy William Cassidy Jr. Lit., reddish brown sweet potato."
Palikū,"Sea cliff, Waipiʻo, Maui. Highest sea cliff on the shore of Waipiʻo Bay. Literally, vertical cliff.<br> Nā Lepili <br> Tags: Maui <br> Papa helu loli"
Paliuli,"Point, west coast, Niʻihau. Large basalt point bisected into<br>twin sea cliffs by a small pocket of calcareous sand. The point<br>separates Puʻuwai and Kiʻekiʻe Beaches and fronts Puʻuwai<br>village, the only inhabited village on the island. Lit., green<br>cliff. A legendary land of plenty and joy."
Pāpaʻa,"Bay, beach, Kauaʻi. Calcareous sand beach at the head of a small bay in the sea cliffs. A wide, sand-bottomed channel runs through the bay into the beach.<br><br>Literally, secure enclosure.<br><br> Nā Lepili <br> Tags: Kauaʻi <br> Papa helu loli"
Papaʻakea,"Reef, Hauʻula, Oʻahu. Shallow reef on the north side of Kaipapaʻu Point. Also known as Papapiapia. Lit., gray coral."
Pāpaʻi,"Beach, Puna, Hawaiʻi. Narrow, crescent black and green<br>sand beach fronting a coconut grove and the ruins of the former fishing village of Pāpaʻi. It was here in 1793 that King Kamehameha I lead a small raiding party in an attack on the village.<br>Leading his warriors, Kamehameha leaped out of his canoe<br>and gave chase to several fishermen, but as he ran, he stepped<br>in a crevice in the lava, catching his foot. One of the fishermen picked up a canoe paddle and broke it over Kamehameha's head. By this time other men from the village were arming themselves and were coming to assist, so Kamehameha's warriors freed him, and they retreated. Years later, after Kamehameha had successfully united all the Hawaiian Islands, he visited the town of Hilo. Members of his retinue, still incensed that a commoner had struck the king and had not been punished, rounded up the fishermen at Pāpaʻi who had attacked Kamehameha, brought them before the king, and demanded their execution. Kamehameha answered these demands with a pardon in the form of the now legendary decree known as the Law of the Splintered Paddle."
Papakōlea,"Beach, Kaʻū, Hawaiʻi. Area name that has been used as a Hawaiian name for Green Sand Beach. Lit., plover flats."
Papawai,"1. Beach, North Kona, Hawaiʻi. Several small pockets of calcareous sand and coral rubble used as a shore campsite by Liliʻuokalani Trust, the property owners, for its beneficiaries. Queen Liliʻuokalani (1838-1917), the last monarch of the Kingdom of Hawaiʻi, established the trust to help orphaned children, especially those of Hawaiian ancestry. The trust began making improvements at Papawai in 1975 after the opening of the Queen Kaʻahumanu Highway. Also known as Bean's Beach, Pāwai. 2. Dive site, Papawai, Maui. Off Papawai Point at Lahaina Pali. Lit., water stratum."
Pāpipi,"Beach, Mākena, Maui. Small pocket of calcareous sand at Mākena Landing Park fronting the former cattle holding pens. The pens were used during cattle-loading operations when interisland steamers stopped at Mākena.<br><br>Literally, cattle fence.<br><br> Nā Lepili <br> Tags: Maui <br> Papa helu loli"
Paukaʻa,"Point light, Paukaʻa, Hawaiʻi. Established in 1869. The 145-foot concrete light tower was built in 1929."
Pauoa,"Bay, surf site, Mauna Lani, Hawaiʻi. Small bay at the west end of the Mauna Lani Resort property and the site of Holoholokai Beach Park. The surf site is in the bay.<br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Pāwai,"Bay, snorkeling site, scuba site, North Kona, Hawaiʻi. Several small pockets of calcareous sand and coral rubble at the head of a small bay at the border of the Old Kona Airport State Recreation Area and the Liliʻuokalani Trust's campsite, Papawai. Although this bay is commonly known as Pāwai, research by the Liliʻuokalani Trust has determined that Pāwai is an abbreviation of Papawai. The trust uses the name Papawai. Also known as Bean's Beach. Lit., water stratum."
Peʻahi,"Tow-in surf site, windsurf site, Peʻahi, Maui. Also known as Jaws.<br><br>Literally, beckon.<br><br> Nā Lepili <br> Tags: Maui <br> Papa helu loli"
Pelekane,"Beach, Kawaihae, Hawaiʻi. Small calcareous sand and coral rubble beach fronting Mailekini Heiau. Pelekane Beach is part of the Puʻukoholā Heiau Nalional Historic Site and is regarded as a sacred area. There is no sunbathing, swimming, picnicking, or camping permitted here.<br><br>Literally, British.<br>Possibly for John Young, an Englishman who served as an advisor to Kamehameha I.<br>Young lived near the heiau until his death in 1835.<br><br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Pelekunu,"Beach, landing, surf site, Pelekunu, Molokaʻi. Boulder and black detrital sand beach at the mouth of one of the six coastal valleys on Molokaʻi's north shore. Formerly the site of a fishing and commercial taro farming village that was abandoned by 1917, although one family remained until 1932. The tsunami of April 1, 1946, completely destroyed the taro patches and the ruins of the village. The ruins of the landing are on the rocky terrace on the west side of the bay. The surf site is a shorebreak on a sandbar fronting the beach. Lit., smelly [for lack of sunshine]."
Piko,"Point, Hāmākua Poko, Maui. Also known as Hāmākua Poko Point. Lit., navel, umbilical chord."
Pipiʻo,"Fishpond, Hālawa, Molokaʻi.<br><br>Literally, arched.<br><br> Nā Lepili <br> Tags: Molokaʻi <br> Papa helu loli"
Pōhaku,"Park, Honokeana, Maui. Small roadside park on a low sea cliff that overlooks S-turns, a surf site. In 1992 Maui Land and Pine donated the strip of land that comprises the park to the county. Also known as S-turns. Lit., rock. The park's shore is primarily rocky."
Pōhue,"Bay, beach, dive site, petroglyphs, surf site, Kaʻū, Hawaiʻi. Small calcareous sand beach at the head of Pōhue Bay. An extensive petroglyph field and other archaeological sites are located on the eastern margin of the bay between the beach and Puʻu Kī, the littoral cone that forms the east point of the bay. The dive site is west of Puʻu Kī at approximately 55 feet. The surf site is off the beach. Also known as Glover's Beach and Kahuku Beach. Lit., gourd."
Poʻipū,"Beach, beach park, snorkeling site, windsurf site, Poʻipū, Kauaʻi. Calcareous sand beach between Poʻipū Beach Park to the east and the Sheraton Kauaʻi Resort to the west. Poʻipū Beach Park is the most popular beach park on the island's south shore. Nukumoi Point in the beach park is an example of a tombolo, a sandbar that joins two islands. The snorkeling site is off the west end of the beach park, and the windsurf site is off the west end of the beach near the Sheraton. Literally, completely overcast or crashing [as waves].<br> Nā Lepili <br> Tags: Kauaʻi <br> Papa helu loli"
Polipoli,"Beach, surf site, Mokulēʻia, Oʻahu. Calcareous sand beach between Camp Mokulēʻia and Mokulēʻia Beach Park. The surf site is off the beach. Polipoli is the name on the bridge over an intermittent stream that crosses the beach here. Like all of the other historic bridges built in to the late 1920s and early 1930s on Oʻahu, the name was etched into the concrete of the bridge when it was constructed; it was obscured when a steel traffic barrier was tied into the bridge. Also known as Polies. Lit., polishing stone."
Polo,"Beach, surf site, Wailea, Maui. One of five calcareous sand beaches fronting the Wailea resort complex. The surf site is a shorebreak that forms on the sandbar fronting the beach. In 1971 Maui historian Inez Ashdown identified this beach as Ke One o Polo, ""the sand of Polo,"" in her book Ke Alaloa o Maui. When Wailea was developed; the name was shortened to Polo."
Pololū,"Beach, beachcombing site, surf site, valley, North Kohala, Hawaiʻi. Pololū Valley is one of seven isolated coastal valleys on the north side of Kohala Mountain. A black sand beach with a wide, shallow sandbar offshore and high vegetated dunes in the backshore front the valley. Ironwood trees are the primary dune vegetation. The surf site is a shorebreak on the sandbar, and the beach is a popular beachcombing site. The black sand is detrital material eroded and transported to the shore by Pololū Stream.<br><br>Literally, long spear.<br><br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
