word,definition
KANAANA,"I. ke keiki a Hama, a me ka moopuna o Noa, Kin. 9:18. Noho paha kona poe mamo lehulehu ma Zidona i ka wa mua, a malaila laha aku i Suria a me Kanaana, Kin. 10:15-19; 1 Oihlii. 1:13-16. Ua manao na Iudaio, ua hewa pu ia me kona makuakane i kela hana ia Noa, Kin. 9:20-27, nolaila kau mai ka hoino maluna ona a me kona poe mamo, Ios. 9:23, 27; 2 Oihlii. 8:7, 8. Ka aina kahi i noho ai o Kanaana a me kona poe mamo, a mahope ua haawi mai ia na ka poe Hebera. Okoa no ka inoa o keia aina i kela manawa a i keia manawa. (1.) 'Ka aina o Kanaana,' i kapaia mamuli o Kanaana, ke keiki a Hama, nana i puunaue ka aina iwaena o kana mau keiki, a lilo kela mea keia mea o lakou i poo-ohana, a mahope i lahui okoa, Kin. 10:15-20; 11:31. I ka wa mua, aole komo kehahi aina ma ka hikina o Ioredane iloko o keia aina. (2.) 'Ka aina i olelo mua ia,' Heb. 11:9, no ka olelo ana a ke Akua ia Aberahama, e noho no kana poe mamo malaila, Kin. 12:7; 13:15. Ua kapaia lakou ka poe Hebera, nolaila ua kapaia ka aina kahi a lakou e noho ai, (3,) Ka aina o ka poe Hebera, Kin. 40:15; a (4,) Ka aina o ka Iseraela, mamuli o ka poe Iseraela, ka mamo a Iakoba, ka poe i noho ilaila. He inoa pinepine keia ma ke Kauoha Kahiko. Oia ka inoa o ka aina a pau a ke Akua i haawi mai i hooilina na ka poe Hebera, ma kela aoao ma keia aoao o Ioredane. Mahope mai ua pili keia inoa i ka aina o na ohana he umi wale no, Ez. 27:17. (5.) 'Ka aina o Iuda.' I ka wa kinohi, oia ka aina i haawiia na ka ohana a Iuda wale no. A kaawale aku na ohana he umi, lilo ka aina o Iuda a me Beneiamina i aupuni kuokoa, a ua kapaia 'ka aina o Iuda,' a o Iudea; a o keia inoa hope ka inoa o ka aina a pau i ka wa o ka luakini lua, a i ka wa o ka nohoalii ana malaila o ko Roma. (6.) 'Ka Aina Hoano.' Pela ke kapa mai ana o ka poe Hebera i keia aina mahope o ka lawepio ana i Babulona, Zek. 2 : 13. (7,) 'Palisetina,' a o Palesetine, Puk. 15:14, no ko Pilisetia keia inoa, ka poe i hele mai, mai Augupita mai; a kipaku lakou i na kamaaina kahiko, a noho no lakou ma ka aoao o ke Kaiwaenahonua. Mahope ua haawiia ko lakou inoa i ka aina a pau, aka, o ka hapa uuku wale no o ka aina ia lakou. Ua kapaia ka Aina Hoano e ko na aina e, o Palesetine, o Suria, o Poenikia.<br>II. Ka aina kahi i noho ai o Kanaana a me kona poe mamo, a mahope ua haawi mai ia na ka poe Hebera. Okoa no ka inoa o keia aina i kela manawa a i keia manawa. (1.) 'Ka aina o Kanaana,' i kapaia mamuli o Kanaana, ke keiki a Hama, nana i puunaue ka aina iwaena o kana mau keiki, a lilo kela mea keia mea o lakou i poo-ohana, a mahope i lahui okoa, Kin. 10:15-20; 11:31. I ka wa mua, aole komo kehahi aina ma ka hikina o Ioredane iloko o keia aina. (2.) 'Ka aina i olelo mua ia,' Heb. 11:9, no ka olelo ana a ke Akua ia Aberahama, e noho no kana poe mamo malaila, Kin. 12:7; 13:15. Ua kapaia lakou ka poe Hebera, nolaila ua kapaia ka aina kahi a lakou e noho ai, (3,) Ka aina o ka poe Hebera, Kin. 40:15; a (4,) Ka aina o ka Iseraela, mamuli o ka poe Iseraela, ka mamo a Iakoba, ka poe i noho ilaila. He inoa pinepine keia ma ke Kauoha Kahiko. Oia ka inoa o ka aina a pau a ke Akua i haawi mai i hooilina na ka poe Hebera, ma kela aoao ma keia aoao o Ioredane. Mahope mai ua pili keia inoa i ka aina o na ohana he umi wale no, Ez. 27:17. (5.) 'Ka aina o Iuda.' I ka wa kinohi, oia ka aina i haawiia na ka ohana a Iuda wale no. A kaawale aku na ohana he umi, lilo ka aina o Iuda a me Beneiamina i aupuni kuokoa, a ua kapaia 'ka aina o Iuda,' a o Iudea; a o keia inoa hope ka inoa o ka aina a pau i ka wa o ka luakini lua, a i ka wa o ka nohoalii ana malaila o ko Roma. (6.) 'Ka Aina Hoano.' Pela ke kapa mai ana o ka poe Hebera i keia aina mahope o ka lawepio ana i Babulona, Zek. 2 : 13. (7,) 'Palisetina,' a o Palesetine, Puk. 15:14, no ko Pilisetia keia inoa, ka poe i hele mai, mai Augupita mai; a kipaku lakou i na kamaaina kahiko, a noho no lakou ma ka aoao o ke Kaiwaenahonua. Mahope ua haawiia ko lakou inoa i ka aina a pau, aka, o ka hapa uuku wale no o ka aina ia lakou. Ua kapaia ka Aina Hoano e ko na aina e, o Palesetine, o Suria, o Poenikia.Ielila, aia ehiku mile ma ka akau o Nazareta. Pela o Robisona. Manao kekahi poe, kokoke ae o Kana i Nazareta. Ua hioloia oia i keia wa.<br>IV. He muliwai mawaena o Eperaima a me Manase, a ua kahe iloko o ke Kaiwaenahonua, ma ka akau o Iopa, Ios. 16:8; 17:9.<br>V. He kauhale ma ka ohana o Asera, Ios. 19:24, 28.<br>VI. Penei na aoao o Kanaana, ma ke komohana ke Kaiwaenahonua, ma ka akau mauna Lebanona a me Suria, ma ka hikina Arabia Desereta, ma ka hema o Edoma a me ka waonahele o Zina a me Parana. O kona loa hookahi haneri me kanawalu mile, a o kona laula he kanaonokumamalima. Ua hoohalikeia ke ano o ka aina me Nu-Hamepire. I ka wa o Davida, nui na aina hookupu i hui me ka Aina Hoano, a hala kekahi manawa. Oia na aina ma kona mokuna ma ka hikina, a iloko loa o Arabia Desereta; a malaila aku i ka akau i Tipesa ma ke kapa o Euperate, me Suria mawaena o Lebanona a me Euperate. Ma ka hema o Edoma a hiki i ke Kaiula ma Eziona-gebera.<br>VII. Ua like ole ka puunaue ana o ka aina Kanaana. Malalo o Iosua ua puunaueia iwaena o na ohana he umikumamalua. Malalo o Rehoboama ua maheleia i aupuni elua, o ka Iseraela a o ka Iuda. A mahope, ua haule iloko o ka lima o ko Babulona, o ko Helene, o ko Suria, a o ko Roma. I ka wa o Kristo, aia no malalo o ko Roma, a ua puunaueia i na okana elima: o Galilaia, Samaria, Iudea, Perea a me Idumea. Ua puunaue hou ia o Perea i na apana ehiku: Abilene, Terakoniti, Iturea, Gauloniti, Batanea, Perea, a me Dekapoli. 1 keia wa e noho nui, aia no o Palesetine malalo o ke alii o Tureke, a malalo iho ona ke kiaaina o Akere a me Gaza ma kahakai, a o ke kiaaina hoi o Damaseko ko loko o ka aina.<br>VIII. O ka ili o ka aina he ano maikai a like ole no, he mauna, a me ka papu, he muliwai a me ke awawa. O na mauna nui o Lebanona ia, o Karemela, o Tabora, o Gileada, o Heremona, a me ka mauna Oliveta. Ua kaulana no ka papu o ke Kaiwaenahonua, a o Esederelona, a me Ieriko, no kekahi mau hana nui. O na muliwai nui, oia o Ioredane, Arenona, Sihora, Iaboka, a me Kisona.<br>IX. O na loko, oia o Kaimake, Tiberia, a me Meroma. E nana ia nau inoa.<br>X. Pono e hoikeia mai maanei ke ano o ia aina. Aia no ka mokuna akau ma na mauna kiekie o Lebanona a me Heremona, o kekahi mau piko o laua he umi tausani kapuwai ke kiekie. Ma ke kumu o mauna Heremona, puai mai na lala o Ioredane. O keia muliwai, kahe mai no iu iwaena o ka loko Meroma a me ka loko Galilaia, a kahe kekee no a iloko o ke Kaimake. Hohonu no kona awawa, a elua tausani kapuwai kona iho ana ilalo, mai kahi ana i puai mai a hiki i ke Kaimake. O ka aina mawaena o ke awawa o Ioredane a me ke Kaiwaenahonua, he aina kula kiekie, a ua mokumokuia e na puu he nui, a e na awawa hohonu, a malaila ke kahe ana o na wai hoilo i Ioredane a i ke kai. O ka aina kula o Galilaia hookahi paha tasani kapuwai kona kiekie maluna o ke Kaiwaenahonua. Ma Galilaia lalo ka papu nui a maikai o Esederelona, e moe ana mai mauna Karemela a me Akere ma ke komohana a hiki i Tabora a me Gileboa, a i Ioredane aku ma ka hikina. Mai keia papu ua kiekie hou ka aina ma ka hema; a o mauna Gerizima 2,300 kapuwai kona kiekie, a o Ierusalema 2,400, a o Heberona 2,600 kapuwai maluna o ke kai. Ma kahakai, malalo o mauna Karemela, aia no ka papu momona; ma ka hema ua akea ae, a ua palaha aku i ka waonahele nui o Parana. Mai keia papu kahakai ma na anuunuu ka pii ana i ka aina kiekie waena; a he pali no ka iho ana i Ioredane, a i ke Kaimake a i Edoma. O ka aina ma kela aoao o Ioredane, he aina mauna; he aina maikai no na holoholona, me na awawa momona he nui. A ma ka hikina ae ka aina papu, kiekie, a neoneo o Arabia Desereta.<br>XI. He aina oluolu o Kanaana. Aole nui loa ka wela, ma na awawa hohonu wale no, a ma kahakai. Ma ka nui o ka aina, ua mahana a oluolu. Aole haule mai ka ua i kela malama i keia malama e like me ma Amerika, i ka wa hoilo ka ua nui. I ka hope o Oketoba ka ua mua, a haule ka ua mua, luluia ka palaoa a me ka bale. A i Dekemeba, haule nui mai ka ua, a ua mai no, a hiki i Aperila. Mai Mei a hiki i Oketoba aole ua. I ka wa hoilo, aole nui ke anu, aole paakiki ka lepo i ka hau. Haule mai no ka hau a hookahi kapuwai ka manoanoa i kekahi manawa; a he hua hekili no i ka wa hoilo. O ka bale ka mea ohi mua ia, a hala elua hebedoma, ohiia ka palaoa; ma na awawa ka ohi mua ana, alaila ma na aina kiekie. Mai Aperila a i Iune ka ohi ana. Ua pala mua ka huawaina i Iulai, aka, aole pau ka ohi huawaina a hiki i Sepetemaba. I keia malama, a i Oketoba he nui ka wela; a maloo a nakaka ka lepo; aohe mea uliuli; maloo na punawai a me na luawai, a nui ka makemake e haule mai ka ua.<br>XII. Momona no ka lepo o Kanaana. O ka nui o kona mau pohaku he puna, a he nui na ana. A ua uhiia ka pohaku puna i ka lepo momona, a ulu nui mai kela hua keia hua. O na oliva, a me na fiku, a me na kumuwaina, a me na pomegerane, ulu nui ia mau mea. 'Ua aahuia na kula i ohana holoholona, ua uhiia hoi na awawa i ka palaoa,' Hal. 65:13. Ua hoikeia mai ka aina i olelo mua ia, he aina 'e kahe ana i ka waiu a me ka meli.' Aka, o ka maikai o ka aina i hoikeia mai e Mose ma Kan. 8:7-8, a me ka nui o na kanaka i noho ana ilaila, aole like iki me ka wi a me ka neoneo o ia aina e noho nei. O ka poino i haule mai maluna o ka aina no ka hoomaloka o na Iudaio, ua mau no ia i keia wa. No ka liuliu loa o ke kaua a me ka haunaeie, ua anaiia ka aina a ua emi na kanaka. O kona mau puu i hana anuunuu ia mamua, a i uhiia i ka palaoa, a me ke kumuwaina, a me ka oliva, a me ka fiku, he mau puu pohaku wale no i keia wa. O kona ua mua a me ka ua hope i malamaia mamua iloko o na luawai, a i hookahe aku ma na auwai e hoopulu i ka aina, i ka manawa la, i keia wa e noho nei, ua kahe wale aku ia wai la, a i ke kai. O ka aiua i hooneleia i ka laau, ua wela i ka la, a maloo, aole hua e like me mamua. Aka, ma kauwahi o Palesetine, he ano e ka hua mai ana i ka hua; a ma na wahi a pau i mahi pono ia, he pahanen ka hua. Ua ulu mai ke kulina a umikumamakahi kapuwai ke kiekie, a o na huawaina kokoke like no me na huhuiwaina o Esekola. O na kanaka a pau i hele ilaila hooiaio lakou i ka Baibala, no kona hua nui mai i ka hua. E nana HEBERA, IUDEA."
KANAKA E,"I. Ua kapa o Luka i na kanaka o Melita, 'poe kanaka e,' Oih. 28:2, 4. Pela no ma ka Baibala, o na mea i olelo ma ka olelo e, ua kapaia lakou kanaka e, Hal. 114:1."
KANANA,"I. ke keiki a Enosa, a o ka makuakane o Mahalaleela, Kin, 5:9; 1 Oihlii. 1:2.<br>II. He keiki a Arepakada a he makuakane o Sala, Luk. 3:36. Aole komo keia Kainana iloko o na papainoa kuauhau ekolu ma ke Kauoha Kahiko, Kin. 10:24; 11:12; 1 Oihlii. 1:24. Aka, ma ka Baibala Helene kahiko, elua no ke komo ana o keia inoa, a ua manao kekahi poe, nolaila mai ke kakau ana o ka poe kope-olelo i keia inoa ma Luka, i like ia me ka Baibala Helene."
KANAWAI,"I. O ka olelo a ke Akua a pau, ke ano o keia huaolelo ma kauwahi o ka Baibala, Hal. 19:7-11; 119; Is. 8:20; ma kauwahi, o ke Kauoha Kahiko, Ioa. 10:34; 15:25; ma kauwahi, o na buke elima a Mose, oia ka mua o na mahele ekolu o ka Baibala, Luk. 24:44; Oih. 13:15. O ka Penetatuka, oia na buke elima a Mose, ua kapaia ' ke Kanawai.' Na na'lii e kope i keia, a e heluhelu pinepine, a e ao aku i na mea a pau, ma ka hale a ma ka halawai, Kan. 6:7; 17:18, 19; 31:9-19, 26. Ma kekahi olelo, o 'ke kauawai,' o ka oihana a pau ia a Mose, okoa ka oihana a Kristo, Ioa. 1:17; Oih. 25:8. O ke kanawai oihana, oia na mohai, na oihana kahuna, ka huikala ana, a pela aku, he mea ia e kaawale ai ko Iudaio poe mai na kanaka e, a ke aka no koi no ka oihana euaueho. A hiki mai o Kristo, ua hoopauia ua kauawai la, Gal. 3:24; Ep. 2:15; Heb. 10:1-22. O ke kauawai aupuni, Oik. 23:3; 24:6, oia ke kanawai no ka lahui Iudaio, a ua komo na kanawai ke umi iloko o keia mau kanawai. Ua kupono loa keia mau kanawai i ka lahui Iudaio; a nolaila mai kekahi pono iloko o na kanawai aupuni o na aina a pau. O ke kanawai pili i ka naau oia ke kanawai oi aku, ke kanawai e pomaikai io ai na kanaka, Kan. 5:22; Mat. 5:17, 18; Luk. 10:26, 27. Ua kakauia keia kanawai ma ka naau o na kanaka, aole i hookae loa ia, Bom. 1:19; 2:12-15. Ua aoia keia kanawai ma ka mauua Sinai ma na kanawai he umi, a hoike mai Iesu, eia ke ano nui o keia kanawai, o ke aloha i ke Akua me ka naau a pau, a me kanaka e like me ko kakou aloha ia kakou iho, Mat. 22:37-40. O ke aloka i na kanaka ke kumu o ia kanawai, Rom. 7:10, 12; ua hoahewaia ka mea malama ole i na mea a pau iloko o ke kanawai, Gal. 3:10; Iak. 2:10, a ua pili no ia i na kanaka a pau, a mau loa aku no ia. Hooiaio no lesu i ke kanawai, Mat. 5:17-20, me ka hoopili i ka naau. Ua kuhikuhi mai no ia i ke ano o ke kanawai, a me ka hope o ka poe pono a me ka poe hewa. Olelo mai kekahi poe, aole, pili mai ke kanawai i ko Kristo poe ke hana hewa lakou; aole o lakou, 'malalo o ke kauawai, aka, malalo o ka lokomaikai.' Hookapae lakou i keia mau pauku o Paulo, Rom. 6:14, 15; 7:4,6; Gal. 3:13, 25; 5:18; a hele hewa lakou no ka nui o ka lokomaikai. Aole ku e keia mau pauku i ka olelo a Iesu ma Mat. 5:17. O na mea iloko o Kristo, aole make lakou malalo o ke kanawai; aka, he kumu alakai ia a lakou i makemake nui ai, Hal. 119:97; Mat. 5:48; 11:30. O 'ke kanawai' o ka manao oloko, oia ka lunamanao o ka poe i hanau hou ia, e paipai ana ma ka pono; o 'ke kanawai ' o na lala, oia ke kuko kewa o ka poe hanau hou ole ia, Rom. 7:21-23. E nana hoi Rom. 8:2; 9:31; Iak. 1:25; 2:12."
KANIKAU,"I. He nui ka uwe ana o na Hebera i ka make ana o na hoahanau a me na makamaka. Ua uwe lakou, haehae i ke kapa, paipai i ka umauma, hoolei i ka lepo ma ke poo, Ios. 7:6, moe iho la ma ka lepo, a hele kamaa ole, huki i ke oho o ke poo a me ka umiumi, a kahiia paha ia, Ezera 9:3; Is. 15:2; a okioki lakou i ka ili o ke kino, Oihk. 19:28; 21:5; Ier. 16:6; 48:37. I na la ehiku ke kanikau ana, 1 Sam. 31:11-13, a nui ae, a emi ae i kekahi manawa, Zek. 12:10. He kanakolu la ke kani-kau ana no Mose a me Aarona hoi, Nah. 20:29; Kan. 34:8; a no Iakoba he kanahiku la ke kanikau ana, Kin. 50:3. I ka wa i kanikau ai, noho iho no na hoahanau o ka mea make iloko o ka hale, a hookeai, 2 Sam. 12:16, a ai no lakou me ka noho malalo ma ka honua. Ua manaoia, he haumia ko lakou ai, a o lakou iho no hoi kekahi. 'O ka lakou mau mohai, e like auanei ia lakou me ka berena o ka poe e kanikau ana; o ka poe a pau e ai iho ia mea e haumia lakou,' Hos. 9:4. Ua uhiia ko lakou mau maka, aole lilo i ka hana, aole heluhelu i ka buke o ke kanawai, aole haipule. Aole lakou e hookomo i ke kapa, aole halii i ka moe, aole e wehe i ka uhi-poo, aole kahiumiumi, aole koh i ka maiao, aole auau, aole e aloha aku i kekahi. Aole olelo aku kekahi i ka mea kanikau, noho mahe, Iob. 2:11-13. Hele no na makamaka e ike a e hooluolu, Ioa. 11:19, 39, me ka haawi i ka ai, 2 Sam. 3:35; Ier. 16:7. Hele no hoi lakou maluna o na hale e kanikau: 'Ma kona alanui e kaei no lakou ia lakou iho i ke kapa ino; maluna o kona mau hale, e aoa no na mea a pau me ka waimaka e kahe ana,' Is. 15:3; Ier. 48:38. Aole kanawai no ke komo ana o na Hebera i ke kapa kanikau; haehae lakou i ko lakou kapa aahu, 2 Sam. 13:19; 2 Oihlii. 31:27; Ezera 9:3; Iob. 2:12; Ioela 2:13. I ka wa kanikau, komo iho la lakou i ke kapa inoino, 2 Sam. 3:31; 1 Nalii 21:27; Eset. 4:1; Hal. 35:13; 69:11. Hoolimalima lakou i na wahine e olo pihe a kumakena me na pila kani, ma ke kanu-kupapau o ka poe waiwai, a hanohano, Ier. 9:17, 18. Ma Mat. 9:23, ua ike kakou, he poe hookiokio ma ka hale o ke kaikamahine make. Ina halawai lakou me ka puali kanu-kupapau, hele pu no lakou me ka puali, me ka uwe pu iho la, Rom. 12:15."
KAO,"I. he wahi holoholona i ike pono ia, ua like iki no me ka hipa, ua like ole nae ka huluhulu. Aia no i na Iudaio he mau ohana nui, Kin. 27:9; 1 Sam. 25:2; 2 Oihlii. 17:11. He maemae, a he mea maikai no ka mohai, Puk. 12:5; Oihk. 3:12; Nah. 15:27. ka waiu kao a me ka io o ke kao keiki, kekahi ai nui, Kan. 14:4; Lun. 6:19; Sol. 27:27; Luk. 15:29. Ua hanaia ka huewai i ka ili-kao. He ano okoa no na kao ma Palesetine: he loloa ka hulu o kekahi, e like me ko Anegora, a o kekahi he loa a laula na pepeiao. Oia paha ka mea i kuhikuhiia ma Am. 3:12, a oia ke kao i keia manawa ma Palesetine."
KAPUAHI,"I. he ipu kahi e waihoia ke ahi me ka mea ala ma ka oihana Hebera. Aole ike pono ia kona ano. Ua hanaia oia mamua i ke keleawe i ipu hana mau, Nah. 16:39. Ua hanaia kekahi i ka gula maemae, 1 Nahi 7:50: Heb. 9:4. I ke kaumaha anai ka mohai i kela la i keia la, ua hoopihaia ka ipukuniala i ka lanahu, a ua waihoia ma ke kuahu kuni ala, alaila hooleiia ka mea ala maluna o ka lanahu, Puk. 30:1, 7- 10. I ka la kalahala, ua halihaliia paha ka ipukuniala me ke au ma ka lima, aia iloko o Kahi Hoano loa, Oihk. 16:12, 13."
KAPUAHI,"I. He uuku kekahi, e hiki ke lawe io ia nei, 15:17; malaila ua hooheheeia ke kala a me ke gula. O ka umu-ahi kahi i hooleiia'i o na makamaka o Daniela ekolu, he umuahi nui no ia, Dan. 3. Ua mau no, i keia manawa ma ka Hikina, ka hoopai ana i oleloia ma Ier. 29:22."
KAUA,"I. he hope ino ia o ka haule ana o Adamu, a he mea hoi ia e akaka ai ka hewa io o kanaka, Kin. 6:11-13; Is. 9:5; Iak. 4:1, 2. E nana AMALEKA a me KANAANA. He mea hahau keia a ke Akua i hahau mai ai i kona poe kanaka kipi, a me ko na aina e i hana ino a hoomanakii, mahope o ka pio ana o Kanaana. Ma kekahi mau kaua, aia no o ke Akua oiaio ma kekahi aoao, a o na akua hoopunipuni ma kekahi aoao, a paio aku paio mai; pela no na Pilisetia, 1 Sam. 17: 43-47; pela hoi ko Suria, 1 Nalii 20:23-30; ko Asuria, 2 Nalii 19:10-19, 35; ko Amona, 2 Oihlii. 20:1-30. Nolaila, hoala mai ke Akua i ke alihikaua akamai no kona poe kanaka, a ao mai hoi ia lakou ma ka waha o na kaula, a kokua mai ia lakou i ka hoouka kaua ana, a lanakila."
KAUHALELEWA,"I. He ahaaina ia; ua kapaia, 'kauhalelewa,' no ka noho ana o na kanaka iloko o na halelewa lalalaau. Ua hanaia lakou maluna o na hale, a ma ka pa-hale, a ma ke alanui. Ia wa, he nui na lalalaau i houluuluia, Neh. 8:15-17. Oia kekahi o na ahaaina nui ekolu o kela makahiki keia makahiki. Ua kauohaia e akoakoa na kanaka a pau, Kan. 16:16. Ewalu la ka ahaaina ana. Ua hoomakaia i ka la 15 o ka malama Tiseri, oia ka la 15 mahope o ka mahina hou o Oketoba. O ka la mua a me ka la hope, oia na la nui o kaahaaina, Oihk. 23:34-43; Neh. 8:14-18. O keia ahaaina, he mea ia e hoomanao ai ka auwana ana o ka Iseraela ma ka waonahele i na la he kanaha, Oihk. 23:42, 43, he mea hoi e hoalohaloha ai i ke Akua no ka ohi ai ana, nolaila ua kapaia o ka Ahaaina o ka ohi mua ana, Puk. 23:16; 34:22. He wa olioli, e ahaaina ana. Eia na mohai, elua hipakane a me na hipakeiki he 14, i kela la i keia la o na la ehiku, a he 13 bipikane hoi i ka la mua, he 12 i ka la alua, he 11 i ka la akolu, he 10 i ka la aha, he 9 i ka la alima, he 8 i ka la aono, a 7 i ka la ahiku; oiai i ka la awalu, hookahi bipikane, hookahi hipakane, a ehiku hipakeiki, Nah. 29:12-39. I ka hihu o na makahiki, ua heluheluia ke kanawai Mose ma ka halawai imua o na kanaka a pau, Kan. 31:10-13; Neh. 8:18. Eia kekahi hana i huiia me ia mau hana, niahope aku, ua nininiia kahi wai i huiia me ka waina ma ka mohai hakahiaka i kela la i keia la. He mea paha ia e hoomanao ai i ka lako o ka wai, i ka auwana ana o ka Iseraela ma ka waonahele, 1 Sam. 7:6. Ma keia hana, mele no la lakou i ka Isaia 12. 'E huki no oukou i ka wai me ka olioli, mailoko mai o na punawai ola.' Nolaila paha kela olelo a Iesu ma keia ahaaina, 'Ina e makewai kekahi, e hele mai ia io'u nei e inu,' Ioa. 7:37, 38. O ka la mua a me ka la awalu he mau Sabati ia no Iehova, he houluulu hoano, ua kapu ka hana a pau, Oihk. 23:39; Nah. 29:12, 35. ka walu ka la hope o ka ahaaina, he la nui ia."
KAUKAMA,"I. he wahi mea ulu nui ma ka Aina Hikina, ma Aigupita ka nui, Nah. 11:5. Malaila ua manaoia he maikai; a he ai nui ia o ka poe makaainana, i ka wa wela. Ua like no ko Aigupita kaukama me ko kakou, ua loloa ae hoi, a ua maikai ae, Is. 1:8. Ua ai nui ia malaila."
KAULA,"I. he poe kanaka i uluhia e ka Uhane Hemolele, e hai aku i na mea e hiki mai ana mahope; he mau elele hoi lakou a ke Akua e hoike aku i kona makemake i kanaka. Aka nae, palahalaha ke ano o keia olelo; ua kapaia o Aarona, ke kaula o Mose, Puk. 7:1, no ka mea, ia ia ke hai aku i na kanaka i na mea a ke Akua i kauoha mai ai ia Mose. Ua oleloia, ua wanana mai na luna-mele, 1 Oihlii. 25:1; a ua haawi o Paulo i keia inoa i ka haku-mele, o Arato, 'he kaula no lakou iho no,' Tit. 1:12. Hiki mai ka uhane ino maluna o Saula, a 'wanana aku la ia iloko o ka hale,' 1 Sam, 18:10. Ma ke Kauoha Hou, o 'na kaula,' he poe kanaka i uluhia e ka Uhane Hemolele, malalo iki ae lakou i na lunaolelo. Ua hai mai lakou i ko ke Akua manao. E nana 1 Kor. 11:4, 5; 14:1, 30. Ma ka Oihana 15:32, ua oleloia, he mau kaula o Iuda laua me Sila; he mau kaula a me na kumu ma ka ekalesia ma Anetioka, Oih. 13:1. 'Ua hoonoho mai ke Akua i na mea maloko o ka ekalesia, o ka mua, o na lunaolelo; o ka lua, o na kaula,' 1 Kor. 12:28. E nana hoi Ep. 2:20; Hoik. 18:20; Oih. 21:9. Ma ke Kauoha Kahiko, he mau elele na kaula i hoounaia e ke Akua, a paipai aku, a e hoike i ka hewa, a e hea aku i na kanaka e huli mai, e mihi, a e ao aku i na'lii kekahi, e hoike aku i na lahui i ko ke Akua hoopai ana, 2 Nalii 17:13; Ier. 25:4. Kokua lakou i na kahuna a me na Levi i ke ao aku i ka pono i na kanaka, a imi pu lakou me na'lii i na mea e pono ai ka lahui. He poe hoole ia lakou iho, he haahaa, he kupaa, 2 Nalii 1:8; Zek. 13:4; Mat. 3:4; he poe imi ole i ka lealea o keia ao, 2 Nalii 5:15; a ua hoomaauia a ua pepehiia, Mat. 23:34-37; Heb. 11:32-38; Iak. 5:10; aka, he poe hoike ikaika lakou ma ka pono o ke Akua. No ka oopalau mai, a me ka hanai holoholona mai kekahi o lakou, 1 Nalii 19:20; Am. 7:14; Zek. 13:5. He mau kula no o na kaula, i olelo mua ia i ka wa o Samuela, aia no ma Gibea, Naiota, Betela, Gilegala, a me Ieriko. Ua aoia malaila na kanaka opiopio ma ka pono o ke Akua, i makaukau lakou e lawelawe ma ka oihana kaula, 1 Sam. 10:5; 19:20; 2 Nalii 2:3, 5; 4:38. O 'na keiki a na kaula i aoia malaila,' lilo lakou i kumu, a i kaula wanana hoi. I mai o Amosa, aole oia kekahi o lakou, Am. 7:14, 15. He mau kaula wahine no i oleloia ma ka Baibala, me Miriama, Debora, a me Huleda; a ma ke Kauoha Hou, o Ana, Elisabeta a me Maria, a o na kaikamahine paha eha o Pilipo. No ke Akua mai na olelo o na kaula, ma ka hihio paha, ma ka moe uhane paha. E nana Nah. 24 : 2-16; Ioela 2:28; Oih. 10:11, 12; Hoik. 1:10-20. Ua haiia'ku ka lakou olelo i na'lii, a me na kahuna a me na kanaka hoi, ma kahi akea, ma ka waha, a ma ka palapala paha, me na hoailona hoi i kekahi manawa, Is. 20: Ier. 7:2; 19; Ez. 3:10. Ma ke Kauoha Kahiko, he mau buke o na kaula Hebera he umikumamaono; eha o lakou i kapaia, he kaula nui, o Isaia, Ieremia, Ezekiela, a me Daniela; a o na mea koe he umikumamalua ua kapaia he kaula liilii. Aole like loa ka hoonoho ana i keia mau buke ma ka Baibala, no ka mea, aole akaka loa ka wa a kela mea keia mea i kakau ai. E nana i ka inoa o kela kaula keia kaula ma kona wahi. O Kristo, ka mea a ka poe kaula i hoike mai, Luk. 24:27, 44; Oih. 10:43; 1 Pet. 1:10, 11, oia KE KAULA NUI o kona ekalesia i na manawa a pau, Kan. 18:15-19; Oih. 3:22-24; ia ia e hoike mai ana, ma o na iho, a ma o na kaula, a ma kona Uhane, i na mea a pau a kakou i ike ai no ke Akua, a no ke ola mau."
KAUPAONA,"I. Kaupaona no ka poe Hebera i ko lakou gula a me ke kala i ke kalepa ana. O ke sekela, hapalua sekela, mane, talena, aole inoa kala wale no, he inoa kaupaona o na mea e kekahi. O 'ke sekela o ke keenakapu,' he iwakalua gera ia, oia ke kala kaupaona kupono. Aole paha okoa ke sekela maoli, ua like no, Puk. 30:13, 24; Oihk. 5:15, Nah. 3:50; 7:19; 18:16; Oihk. 27:25. I mai o Ezekiela, he iwakalua gera ke sekela maoli; nolaila, ua like no me ke sekela o ke keenakapu, Ez. 45:12. E nana i ka papa o NA MEA EAUPAONA."
KEA,"I. he laau kea, a he laau kau pea kekahi. O ka make ma ke kea, oia ka make mainoino o ka poe i hoahewaia,' Kan. 21:23; Gal. 3:13. Oia kekahi hoopai pinepine iwaena o ko Roma, nolaila ua kapaia ka pilikia, he 'kea.' Olelo mai Iesu, e pono i kana mau haumana e hapai i ke kea, a e hahai ia ia. Oiai o ke kea ka hoailona o ka mainoino a me ka eha, aka nae, he hoailona nani ia o ka poe Kristiano."
